Putt Event Auto-Capture (Device Motion @ 100Hz)
Sample Count: 232

Timestamp,UserAccelX,UserAccelY,UserAccelZ,UserAccelMag,RotationX,RotationY,RotationZ,RotationMag,GravityX,GravityY,GravityZ,Pitch,Roll,Yaw
2026-02-17 15:31:26.134,-0.0682,0.0245,0.1175,0.1380,0.0936,0.3056,0.0242,0.3205,0.9149,0.1725,0.3649,-0.1734,1.9503,2.7335
2026-02-17 15:31:26.134,-0.0716,0.0118,0.1177,0.1383,0.0893,0.3238,0.0302,0.3372,0.9138,0.1726,0.3677,-0.1735,1.9533,2.7326
2026-02-17 15:31:26.134,-0.0721,0.0065,0.1163,0.1370,0.1130,0.3366,0.0332,0.3566,0.9126,0.1727,0.3705,-0.1736,1.9565,2.7315
2026-02-17 15:31:26.134,-0.0687,0.0224,0.1154,0.1361,0.1497,0.3493,0.0389,0.3820,0.9114,0.1729,0.3734,-0.1737,1.9596,2.7301
2026-02-17 15:31:26.134,-0.0678,0.0354,0.1142,0.1375,0.1558,0.3611,0.0364,0.3950,0.9101,0.1731,0.3764,-0.1740,1.9629,2.7285
2026-02-17 15:31:26.135,-0.0663,0.0303,0.1097,0.1317,0.1567,0.3766,0.0343,0.4093,0.9088,0.1734,0.3795,-0.1743,1.9664,2.7269
2026-02-17 15:31:26.135,-0.0580,0.0239,0.1048,0.1222,0.1657,0.3935,0.0327,0.4282,0.9074,0.1737,0.3827,-0.1746,1.9699,2.7253
2026-02-17 15:31:26.135,-0.0503,0.0259,0.0967,0.1120,0.1480,0.4146,0.0332,0.4415,0.9059,0.1740,0.3861,-0.1749,1.9737,2.7236
2026-02-17 15:31:26.135,-0.0446,0.0171,0.0961,0.1073,0.1223,0.4386,0.0297,0.4563,0.9043,0.1743,0.3898,-0.1752,1.9778,2.7222
2026-02-17 15:31:26.135,-0.0419,0.0041,0.1029,0.1112,0.1206,0.4532,0.0261,0.4697,0.9026,0.1745,0.3936,-0.1754,1.9820,2.7210
2026-02-17 15:31:26.135,-0.0385,0.0109,0.1009,0.1085,0.1279,0.4693,0.0263,0.4871,0.9008,0.1747,0.3976,-0.1756,1.9864,2.7197
2026-02-17 15:31:26.135,-0.0296,0.0184,0.0874,0.0941,0.1337,0.4831,0.0166,0.5015,0.8989,0.1751,0.4016,-0.1760,1.9910,2.7184
2026-02-17 15:31:26.135,-0.0229,0.0169,0.0834,0.0881,0.1604,0.4974,0.0255,0.5232,0.8970,0.1755,0.4058,-0.1764,1.9957,2.7170
2026-02-17 15:31:26.135,-0.0219,0.0204,0.0825,0.0877,0.1841,0.5113,0.0272,0.5441,0.8949,0.1759,0.4100,-0.1769,2.0004,2.7153
2026-02-17 15:31:26.135,-0.0222,0.0220,0.0741,0.0804,0.1971,0.5239,0.0303,0.5605,0.8928,0.1765,0.4144,-0.1774,2.0053,2.7134
2026-02-17 15:31:26.135,-0.0212,0.0160,0.0626,0.0680,0.2066,0.5334,0.0259,0.5726,0.8907,0.1771,0.4187,-0.1780,2.0103,2.7114
2026-02-17 15:31:26.135,-0.0169,0.0097,0.0523,0.0558,0.2091,0.5399,0.0278,0.5796,0.8884,0.1777,0.4232,-0.1787,2.0153,2.7094
2026-02-17 15:31:26.135,-0.0115,0.0062,0.0453,0.0471,0.2043,0.5438,0.0218,0.5813,0.8862,0.1784,0.4276,-0.1794,2.0204,2.7073
2026-02-17 15:31:26.135,-0.0060,0.0040,0.0476,0.0481,0.2063,0.5467,0.0174,0.5845,0.8838,0.1791,0.4321,-0.1801,2.0255,2.7054
2026-02-17 15:31:26.135,-0.0038,0.0129,0.0469,0.0488,0.2128,0.5496,0.0214,0.5897,0.8815,0.1799,0.4366,-0.1808,2.0307,2.7034
2026-02-17 15:31:26.135,-0.0015,0.0093,0.0359,0.0372,0.2091,0.5496,0.0176,0.5883,0.8791,0.1806,0.4411,-0.1816,2.0358,2.7014
2026-02-17 15:31:26.135,0.0065,-0.0070,0.0257,0.0274,0.2084,0.5474,0.0159,0.5860,0.8767,0.1814,0.4455,-0.1824,2.0410,2.6994
2026-02-17 15:31:26.135,0.0089,-0.0022,0.0172,0.0194,0.2177,0.5480,0.0204,0.5901,0.8743,0.1822,0.4500,-0.1832,2.0461,2.6973
2026-02-17 15:31:26.136,0.0101,-0.0020,0.0122,0.0160,0.2237,0.5466,0.0244,0.5911,0.8718,0.1830,0.4544,-0.1840,2.0512,2.6952
2026-02-17 15:31:26.136,0.0111,-0.0075,0.0065,0.0149,0.2205,0.5472,0.0198,0.5903,0.8694,0.1838,0.4587,-0.1849,2.0563,2.6931
2026-02-17 15:31:26.136,0.0130,-0.0074,-0.0013,0.0150,0.2251,0.5443,0.0179,0.5892,0.8669,0.1847,0.4631,-0.1857,2.0614,2.6910
2026-02-17 15:31:26.136,0.0177,-0.0056,-0.0053,0.0193,0.2555,0.5408,0.0150,0.5983,0.8644,0.1857,0.4674,-0.1867,2.0665,2.6888
2026-02-17 15:31:26.136,0.0197,0.0015,-0.0114,0.0228,0.2379,0.5369,0.0083,0.5873,0.8618,0.1867,0.4716,-0.1878,2.0715,2.6865
2026-02-17 15:31:26.137,0.0215,0.0026,-0.0165,0.0273,0.2141,0.5402,0.0058,0.5811,0.8593,0.1877,0.4758,-0.1889,2.0765,2.6844
2026-02-17 15:31:26.137,0.0279,-0.0065,-0.0102,0.0304,0.2234,0.5345,0.0018,0.5793,0.8567,0.1887,0.4800,-0.1899,2.0815,2.6825
2026-02-17 15:31:26.137,0.0318,0.0016,-0.0081,0.0329,0.2353,0.5303,-0.0002,0.5802,0.8541,0.1899,0.4842,-0.1910,2.0865,2.6804
2026-02-17 15:31:26.137,0.0340,0.0126,-0.0110,0.0379,0.2366,0.5328,-0.0069,0.5830,0.8515,0.1910,0.4883,-0.1922,2.0914,2.6783
2026-02-17 15:31:26.137,0.0330,0.0035,-0.0082,0.0342,0.2357,0.5367,-0.0058,0.5862,0.8489,0.1923,0.4924,-0.1935,2.0964,2.6763
2026-02-17 15:31:26.137,0.0265,-0.0014,-0.0028,0.0267,0.2615,0.5322,0.0009,0.5930,0.8462,0.1935,0.4964,-0.1947,2.1013,2.6741
2026-02-17 15:31:26.137,0.0288,-0.0044,-0.0090,0.0305,0.2713,0.5226,0.0037,0.5889,0.8436,0.1948,0.5004,-0.1961,2.1062,2.6717
2026-02-17 15:31:26.137,0.0345,-0.0085,-0.0208,0.0412,0.2683,0.5113,0.0019,0.5774,0.8410,0.1962,0.5042,-0.1974,2.1109,2.6694
2026-02-17 15:31:26.137,0.0379,-0.0133,-0.0300,0.0501,0.2607,0.5023,0.0058,0.5659,0.8384,0.1975,0.5080,-0.1988,2.1155,2.6670
2026-02-17 15:31:26.137,0.0398,-0.0175,-0.0360,0.0565,0.2738,0.4985,0.0092,0.5688,0.8359,0.1988,0.5117,-0.2001,2.1201,2.6646
2026-02-17 15:31:26.137,0.0409,-0.0205,-0.0334,0.0566,0.2755,0.4940,-0.0004,0.5656,0.8333,0.2002,0.5153,-0.2015,2.1246,2.6622
2026-02-17 15:31:26.137,0.0352,-0.0162,-0.0318,0.0502,0.2769,0.4912,-0.0002,0.5639,0.8308,0.2016,0.5188,-0.2030,2.1291,2.6598
2026-02-17 15:31:26.137,0.0356,-0.0110,-0.0296,0.0476,0.2689,0.4829,-0.0028,0.5527,0.8282,0.2030,0.5223,-0.2045,2.1335,2.6575
2026-02-17 15:31:26.137,0.0398,-0.0148,-0.0338,0.0543,0.2610,0.4712,-0.0079,0.5387,0.8257,0.2045,0.5258,-0.2059,2.1378,2.6552
2026-02-17 15:31:26.137,0.0437,-0.0214,-0.0398,0.0629,0.2505,0.4588,-0.0109,0.5229,0.8232,0.2059,0.5291,-0.2074,2.1421,2.6530
2026-02-17 15:31:26.137,0.0462,-0.0178,-0.0406,0.0640,0.2335,0.4512,-0.0116,0.5082,0.8207,0.2073,0.5324,-0.2088,2.1462,2.6510
2026-02-17 15:31:26.137,0.0494,-0.0133,-0.0477,0.0699,0.2117,0.4503,-0.0139,0.4977,0.8183,0.2086,0.5356,-0.2101,2.1503,2.6492
2026-02-17 15:31:26.137,0.0493,-0.0221,-0.0510,0.0743,0.2001,0.4427,-0.0176,0.4862,0.8159,0.2098,0.5388,-0.2114,2.1545,2.6475
2026-02-17 15:31:26.137,0.0447,-0.0267,-0.0472,0.0703,0.2144,0.4239,-0.0105,0.4751,0.8135,0.2111,0.5419,-0.2127,2.1585,2.6458
2026-02-17 15:31:26.137,0.0498,-0.0114,-0.0486,0.0705,0.2432,0.4052,-0.0058,0.4726,0.8112,0.2124,0.5449,-0.2140,2.1623,2.6439
2026-02-17 15:31:26.137,0.0546,-0.0040,-0.0561,0.0784,0.2589,0.3883,-0.0031,0.4667,0.8090,0.2138,0.5475,-0.2155,2.1658,2.6418
2026-02-17 15:31:26.137,0.0537,-0.0085,-0.0734,0.0913,0.2474,0.3675,-0.0006,0.4430,0.8069,0.2152,0.5501,-0.2169,2.1691,2.6396
2026-02-17 15:31:26.137,0.0527,-0.0117,-0.0808,0.0972,0.2275,0.3558,-0.0067,0.4224,0.8049,0.2166,0.5525,-0.2183,2.1723,2.6376
2026-02-17 15:31:26.137,0.0501,-0.0207,-0.0762,0.0935,0.2055,0.3407,-0.0089,0.3980,0.8029,0.2178,0.5548,-0.2196,2.1754,2.6358
2026-02-17 15:31:26.137,0.0477,-0.0234,-0.0754,0.0923,0.1907,0.3225,-0.0136,0.3749,0.8011,0.2190,0.5571,-0.2208,2.1784,2.6342
2026-02-17 15:31:26.137,0.0495,-0.0212,-0.0827,0.0987,0.1775,0.2964,-0.0169,0.3459,0.7993,0.2202,0.5591,-0.2220,2.1812,2.6328
2026-02-17 15:31:26.137,0.0510,-0.0164,-0.0854,0.1008,0.1725,0.2681,-0.0147,0.3192,0.7977,0.2213,0.5610,-0.2231,2.1837,2.6314
2026-02-17 15:31:26.137,0.0588,-0.0161,-0.0951,0.1129,0.1734,0.2441,-0.0126,0.2997,0.7962,0.2224,0.5627,-0.2242,2.1860,2.6300
2026-02-17 15:31:26.137,0.0603,-0.0207,-0.1047,0.1226,0.1597,0.2285,-0.0177,0.2794,0.7948,0.2234,0.5642,-0.2253,2.1881,2.6287
2026-02-17 15:31:26.137,0.0538,-0.0275,-0.1013,0.1180,0.1513,0.2141,-0.0101,0.2623,0.7936,0.2244,0.5656,-0.2263,2.1900,2.6275
2026-02-17 15:31:26.137,0.0526,-0.0340,-0.0911,0.1106,0.1647,0.1950,-0.0120,0.2556,0.7924,0.2254,0.5669,-0.2273,2.1918,2.6263
2026-02-17 15:31:26.137,0.0545,-0.0316,-0.0873,0.1077,0.1758,0.1754,-0.0092,0.2485,0.7913,0.2265,0.5680,-0.2284,2.1933,2.6249
2026-02-17 15:31:26.137,0.0527,-0.0226,-0.0878,0.1049,0.1718,0.1594,-0.0050,0.2345,0.7903,0.2275,0.5689,-0.2295,2.1947,2.6235
2026-02-17 15:31:26.137,0.0553,-0.0282,-0.0896,0.1090,0.1617,0.1407,-0.0033,0.2143,0.7895,0.2285,0.5697,-0.2306,2.1959,2.6221
2026-02-17 15:31:26.137,0.0579,-0.0416,-0.0899,0.1147,0.1523,0.1229,-0.0054,0.1957,0.7887,0.2294,0.5704,-0.2315,2.1969,2.6208
2026-02-17 15:31:26.137,0.0582,-0.0415,-0.0854,0.1114,0.1331,0.1071,-0.0088,0.1711,0.7880,0.2303,0.5710,-0.2324,2.1978,2.6197
2026-02-17 15:31:26.137,0.0570,-0.0375,-0.0878,0.1112,0.1043,0.0910,-0.0092,0.1387,0.7874,0.2311,0.5715,-0.2332,2.1986,2.6187
2026-02-17 15:31:26.138,0.0572,-0.0428,-0.0889,0.1141,0.0823,0.0731,-0.0136,0.1109,0.7869,0.2317,0.5719,-0.2338,2.1992,2.6180
2026-02-17 15:31:26.138,0.0600,-0.0457,-0.0837,0.1126,0.0652,0.0549,-0.0098,0.0858,0.7865,0.2322,0.5722,-0.2344,2.1998,2.6175
2026-02-17 15:31:26.138,0.0584,-0.0366,-0.0782,0.1043,0.0545,0.0430,-0.0084,0.0700,0.7862,0.2326,0.5725,-0.2348,2.2002,2.6171
2026-02-17 15:31:26.138,0.0542,-0.0380,-0.0801,0.1039,0.0454,0.0273,-0.0039,0.0531,0.7860,0.2330,0.5726,-0.2351,2.2004,2.6167
2026-02-17 15:31:26.138,0.0493,-0.0478,-0.0814,0.1065,0.0424,0.0044,-0.0030,0.0427,0.7859,0.2332,0.5727,-0.2354,2.2005,2.6163
2026-02-17 15:31:26.138,0.0473,-0.0450,-0.0830,0.1056,0.0414,-0.0171,-0.0026,0.0449,0.7859,0.2335,0.5725,-0.2357,2.2004,2.6160
2026-02-17 15:31:26.138,0.0508,-0.0390,-0.0851,0.1065,0.0427,-0.0418,0.0008,0.0597,0.7861,0.2338,0.5722,-0.2359,2.2000,2.6157
2026-02-17 15:31:26.138,0.0506,-0.0358,-0.0884,0.1079,0.0255,-0.0641,0.0052,0.0692,0.7864,0.2339,0.5717,-0.2361,2.1994,2.6153
2026-02-17 15:31:26.138,0.0507,-0.0357,-0.0918,0.1108,0.0110,-0.0877,0.0149,0.0896,0.7869,0.2340,0.5711,-0.2362,2.1986,2.6151
2026-02-17 15:31:26.138,0.0527,-0.0445,-0.0958,0.1181,0.0033,-0.1161,0.0221,0.1183,0.7875,0.2339,0.5702,-0.2361,2.1975,2.6150
2026-02-17 15:31:26.138,0.0560,-0.0481,-0.1030,0.1267,-0.0049,-0.1511,0.0292,0.1539,0.7883,0.2337,0.5692,-0.2358,2.1961,2.6148
2026-02-17 15:31:26.138,0.0584,-0.0439,-0.1107,0.1326,-0.0187,-0.1863,0.0385,0.1912,0.7894,0.2333,0.5679,-0.2355,2.1944,2.6147
2026-02-17 15:31:26.138,0.0653,-0.0495,-0.1152,0.1414,-0.0222,-0.2197,0.0481,0.2260,0.7906,0.2329,0.5663,-0.2350,2.1924,2.6146
2026-02-17 15:31:26.138,0.0689,-0.0464,-0.1225,0.1480,-0.0318,-0.2562,0.0578,0.2646,0.7921,0.2323,0.5645,-0.2344,2.1900,2.6145
2026-02-17 15:31:26.138,0.0724,-0.0453,-0.1396,0.1636,-0.0384,-0.2925,0.0689,0.3030,0.7938,0.2316,0.5624,-0.2337,2.1872,2.6144
